ID,smiles,IC50,WT_score,Mut_score,score_diff,RMSD_diff,WT pose dist to mutation,Mut pose dist to mutation
OSM-X-001,Fc1ccc(CCOc2cn3c(-c4ccc(OC(F)F)cc4)nnc3cn2)cc1F,0.03382,-8.9,-9.0,0.09999999999999964,1.260674184712291,1.4663558583897782,2.968296655103796
OSM-X-024,Fc1ccc(COc2cn3c(-c4ccc(OC(F)F)cc4)nnc3cn2)cc1F,0.5207,-9.1,-8.8,-0.29999999999999893,1.0553400988012966,1.938692524537465,2.9961214759708907
OSM-S-381,OCC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccc(F)c(F)c1,0.02432,-9.0,-9.1,0.09999999999999964,1.3712083147444236,5.025156678825504,5.732525254975831
OSM-X-075,Fc1ccc(CNc2cn3c(-c4ccc(OC(F)F)cc4)nnc3cn2)cc1F,10.0,-9.3,-9.1,-0.20000000000000107,0.7575478202727535,1.9005022248034142,2.915561769553841
OSM-X-030,Fc1ccc(C(COc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)N2CCOCC2)cc1F,0.6133,-8.5,-9.0,0.5,1.2593572577718772,3.967777312650112,4.145319246059277
OSM-X-033,CC(C)(C)c1ccc(Oc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)cc1,0.738,-8.0,-7.7,-0.2999999999999998,6.9299494346399575,1.3357699611288398,3.5743528903855464
OSM-X-048,FC(F)Oc1ccc(-c2nnc3cncc(Oc4ccc5c(c4)CCCC5)n23)cc1,2.581,-8.5,-8.7,0.1999999999999993,8.131219281264034,1.2996152226445752,4.583171546763636
OSM-X-028,FC(F)Oc1ccc(-c2nnc3cncc(Oc4ccc(Cl)c(C(F)(F)F)c4)n23)cc1,0.5973,-8.0,-8.6,0.5999999999999996,6.997661800731682,1.9361829186008739,3.039834724877708
OSM-X-010,NC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccc(F)c(F)c1,0.2785,-8.5,-8.8,0.3000000000000007,0.24922172976736073,3.5120964242585906,3.1322516237180307
OSM-X-026,OCC(Nc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccc(F)c(F)c1,0.5697,-8.8,-8.6,-0.20000000000000107,0.732845492004635,5.34037779619467,5.235999130683243
OSM-X-060,Fc1ccc(-c2cnn(-c3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)c2)cc1F,6.721,-9.0,-8.5,-0.5,8.568632187373899,2.229093179630159,5.701087903271054
OSM-X-057,O=C(Nc1ccc(F)cc1Cl)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,5.576,-7.8,-7.5,-0.2999999999999998,5.673709024683429,2.6221435909978497,5.8537287654931305
OSM-X-074,Fc1ccc(Nc2cn3c(-c4ccc(OC(F)F)cc4)nnc3cn2)cc1F,10.0,-9.0,-8.6,-0.40000000000000036,3.8524960739759355,1.6001953292494926,2.7077671605200853
OSM-X-015,O=C(NCc1cc(Cl)ccc1Cl)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,0.3321,-8.6,-8.2,-0.40000000000000036,9.247128745251144,4.120988703698681,4.141483247057452
OSM-X-013,O=C(NCc1cccc(C(F)(F)F)c1Cl)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,0.309,-9.0,-9.1,0.09999999999999964,7.7995134665109545,2.114798486392276,4.091223286624534
OSM-X-085,Fc1ccc(Cc2nccn2-c2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)cc1F,10.0,-9.0,-8.8,-0.1999999999999993,8.094323639552485,1.4956554589162818,4.035417025903651
OSM-X-088,Cc1nn(-c2ccc(F)cc2)c(C)c1-c1nnc2cncc(OCC(F)(F)F)n12,10.0,-8.0,-7.2,-0.7999999999999998,7.516056355425432,1.9070301179995082,5.062189305033778
OSM-X-009,FC(F)Oc1ccc(-c2nnc3cncc(Oc4ccc(S(F)(F)(F)(F)F)cc4)n23)cc1,0.2627,-8.6,-8.0,-0.5999999999999996,6.813833841898406,1.8844556062997189,3.076849208331888
OSM-X-052,Fc1ccc(Oc2cn3c(-c4ccc(OC(F)F)cc4)nnc3cn2)cc1F,3.446,-9.0,-8.8,-0.1999999999999993,11.074198526304285,1.6181733841107677,3.7900429297822553
OSM-X-076,Fc1ccc(CCNc2cn3c(-c4ccc(OC(F)F)cc4)nnc3cn2)cc1,10.0,-9.0,-8.9,-0.09999999999999964,0.8024627717221529,2.186855303229867,2.9952241860321336
OSM-X-086,Cc1nn(-c2ccc(F)cc2)c(C)c1-c1nnc2cncc(Oc3ccc(Cl)c(Cl)c3)n12,10.0,-8.9,-7.9,-1.0,1.7499572673354054,1.9648531158179965,2.8906428131921893
OSM-X-029,Fc1ccc(C2C(Oc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)CN2C2CC2)cc1F,0.6095,-8.4,-8.4,0.0,0.18337431360168432,5.796275547635903,5.991048332247414
OSM-X-037,O=C1C(Oc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)C(c2ccc(F)c(F)c2)N1C1CC1,1.121,-8.9,-9.0,0.09999999999999964,0.14238933324593597,3.8649807864227075,3.769257024311372
OSM-X-044,Cn1ccc2cc(Oc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)ccc21,1.983,-9.0,-8.5,-0.5,2.9865695705943303,5.396485092624664,3.5574291353783436
OSM-X-068,O=C1C(Oc2cn3c(-c4ccc(OC(F)F)cc4)nnc3cn2)C(c2ccc(F)c(F)c2)N1C1CC1,10.0,-9.5,-9.8,0.3000000000000007,0.2893952506713112,3.694592937422489,3.1839761216884535
OSM-X-039,FC(F)Oc1ccc(-c2nnc3cncc(Oc4ccc5ccc(C(F)(F)F)nc5c4)n23)cc1,1.629,-9.3,-9.0,-0.3000000000000007,6.950884129121316,1.9131966662181161,3.309614911770376
OSM-X-043,Cc1noc2cc(Oc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)ccc12,1.928,-8.7,-8.7,0.0,0.10731247209279408,3.733955843606776,3.6832103048496365
OSM-X-042,CC1=CC(C)(C)Oc2cc(Oc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)ccc21,1.822,-8.9,-8.9,0.0,7.5854481759684464,1.8899506218774478,3.9449883210681156
OSM-X-087,Cn1ncc2ccc(Oc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)cc21,10.0,-8.8,-8.4,-0.40000000000000036,2.680196945499839,5.193118544240963,3.8658164685610994
OSM-X-025,O=C(NC1CCc2cc(Cl)ccc21)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,0.5468,-9.4,-9.4,0.0,0.12519330507804188,4.4659778989270675,4.590408334647724
OSM-X-081,Cc1nn(-c2ccc(F)cc2)c(C)c1-c1nnc2cncc(C(=O)Nc3ccnc(C(F)(F)F)c3)n12,10.0,-10.0,-9.0,-1.0,9.116730059235765,1.5859377296607946,6.665960687910035
OSM-X-070,Fc1ccc(C2(C(Oc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)C(F)(F)F)CC2)cc1F,10.0,-8.5,-9.0,0.5,6.362404672937915,1.5217311176843928,4.552858163914694
OSM-X-059,Cn1cc2ccc(Oc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)cc2n1,6.203,-8.9,-9.0,0.09999999999999964,0.34596049870854695,4.743841400658825,5.169910321239705
OSM-S-390,OC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccc(F)c(F)c1,0.099,-9.2,-9.3,0.10000000000000142,1.1486811867311137,5.050661083707518,4.996645910069798
OSM-X-040,FC(F)Oc1ccc(-c2nnc3cncc(OCc4cccc5ccccc45)n23)cc1,1.668,-8.9,-9.0,0.09999999999999964,0.18002965705503873,4.406216365499142,4.564276158810139
OSM-X-032,Fc1ccc(C2C(Oc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)CN2C2CC2)cc1F,0.7308,-8.2,-8.8,0.6000000000000014,6.376843951186024,1.300897553230476,3.7629024918955825
OSM-X-004,CC(O)(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccc(F)c(F)c1,0.1012,-8.9,-9.4,0.5,1.4831024914010495,5.228087719316452,5.488010773904046
OSM-X-058,FC(F)Oc1ccc(-c2nnc3cncc(Oc4cccc(Oc5ccccn5)c4)n23)cc1,6.038,-8.7,-8.8,0.10000000000000142,0.05277797979759312,3.7725092003692864,3.7796313038625065
OSM-X-038,FC(F)Oc1ccc(-c2nnc3cncc(OCC4CCc5cc(Cl)ccc54)n23)cc1,1.459,-8.4,-8.7,0.29999999999999893,7.470663167436364,2.233229826235515,3.749357579779256
OSM-X-006,CC(F)(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccc(F)c(F)c1,0.1228,-8.5,-8.4,-0.09999999999999964,7.647260818832453,1.977050380337126,3.5303687417094483
OSM-X-046,FC(F)Oc1ccc(-c2nnc3cncc(Oc4ccc5nc(C(F)(F)F)ncc5c4)n23)cc1,2.025,-9.0,-9.6,0.5999999999999996,7.513730024585189,1.2873545271977234,4.489830173889931
OSM-X-003,Fc1ccc(C(F)COc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)cc1F,0.06536,-8.8,-9.2,0.3999999999999986,0.35875613965747744,5.422502382699209,5.125119199909304
OSM-X-027,FC(F)Oc1ccc(-c2nnc3cncc(Oc4ccc5ccsc5c4)n23)cc1,0.5764,-8.1,-9.1,1.0,8.700282361648602,2.0294723817574427,5.162718900444621
OSM-X-034,Fc1cc2ccc(Oc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)cc2cc1F,0.8392,-9.9,-9.6,-0.3000000000000007,0.5426841277391481,5.3857260874519275,5.03709747889319
OSM-X-008,Fc1cc(F)c2ccc(Oc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)cc2c1,0.1734,-9.2,-9.6,0.40000000000000036,9.035515295557303,2.1092024858493446,5.4339161915626235
OSM-X-041,COc1ccc2ccc(Oc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)cc2n1,1.67,-8.6,-8.9,0.3000000000000007,8.768461060813351,1.9736918428326267,4.835633035252399
OSM-X-073,O=C(Cc1cccc(Cl)c1)Nc1cn2c(-c3ccc(OC(F)F)cc3)nnc2cn1,10.0,-9.1,-9.0,-0.09999999999999964,1.925395501892969,1.832925935621631,3.3452095231175125
OSM-S-204,O=C(Nc1cccc(Cl)c1F)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,0.852,-7.7,-7.6,-0.10000000000000053,0.15138276630939165,8.09395299979487,8.167916090707124
OSM-S-254,Cc1ccc(Cl)cc1NC(=O)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,0.6785,-7.9,-8.0,0.09999999999999964,0.027357843718086035,6.810252326742896,6.786005290257941
OSM-S-265,COC(COc1cncc2nnc(-c3ccc(C#N)cc3)n12)c1ccccc1,0.285,-7.9,-8.0,0.09999999999999964,0.20478970049436415,2.809060145015806,3.358347949069941
OSM-S-258,Clc1ccccc1CCOc1cncc2nnc(-c3ccncc3)n12,10.0,-7.9,-7.9,0.0,0.7221179682018718,5.575885269604793,5.9665404846358125
OSM-S-255,COc1ccc(-c2nnc3cncc(C(=O)Nc4cccc(Cl)c4C)n23)cc1,10.0,-7.7,-7.3,-0.40000000000000036,7.851762571726084,2.3626347954556106,6.206309740666548
OSM-S-256,COc1ccc(-c2nnc3cncc(C(=O)Nc4cccc(Cl)c4F)n23)cc1,5.66,-7.8,-7.8,0.0,0.02137594523015887,8.158134665754153,8.128923802352256
OSM-S-257,COc1ccc(-c2nnc3cncc(C(=O)Nc4cc(Cl)ccc4C)n23)cc1,1.06,-7.2,-8.0,0.7999999999999998,5.692503673162233,8.084656763047436,6.645130147946844
OSM-S-259,Fc1ccc(COc2cncc3nnc(-c4ccc(Cl)cc4)n23)cc1F,0.452,-8.0,-8.1,0.09999999999999964,0.05225676253624252,4.391803996679058,4.352393165019645
OSM-S-260,Fc1ccc(CCOc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)cc1F,0.281,-9.2,-9.0,-0.1999999999999993,1.3008656604994484,5.315549370968597,5.688199264551659
OSM-S-262,O=C(Nc1cccc(Cl)c1)c1cncc2nnc(-c3ccccn3)n12,10.0,-8.0,-8.0,0.0,0.9228615405774169,8.372590211299297,8.264745079302894
OSM-S-263,O=C(Nc1cccc(Cl)c1)c1cncc2nnc(-c3cccnc3)n12,10.0,-7.9,-8.0,0.09999999999999964,0.01630714803155597,5.461766097681021,5.4631251013654945
OSM-S-271,O=C(Nc1cccc(Cl)c1)c1cncc2nnc(-c3ccc(OC(F)(F)F)cc3)n12,0.234,-7.8,-7.7,-0.09999999999999964,1.2986863213610602,8.018953713917757,8.243110959716939
OSM-S-275,OC(COc1cncc2nnc(C3CCCCC3)n12)c1ccccc1,5.0,-7.9,-7.8,-0.10000000000000053,0.24073365428974028,7.5713302631549935,6.767374294802087
OSM-S-276,CCc1nnc2cncc(OCC(O)c3ccccc3)n12,10.0,-7.3,-7.3,0.0,2.691271125830185,6.830295326465423,6.587911993594731
OSM-S-277,OC(COc1cncc2nnc(-c3ccccc3)n12)c1ccccc1,5.0,-8.4,-8.4,0.0,0.30676162130829226,5.494834408570753,5.49480610874069
OSM-S-278,OC(COc1cncc2nnc(-c3ccc(C(F)(F)F)nc3)n12)c1ccccc1,3.998,-8.5,-8.6,0.09999999999999964,0.3563246179164909,5.606297711419613,5.674622635161211
OSM-S-279,OC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccccc1,0.297666667,-8.7,-8.7,0.0,1.7986255122546586,5.33871423005758,5.72175684163244
OSM-S-280,COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,10.0,-6.9,-6.9,0.0,3.090812445204104,5.4280363973481665,3.6949639303675355
OSM-S-281,CNC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccccc1,10.0,-7.9,-8.3,0.40000000000000036,1.9320023858033926,5.658367634730461,5.559514421056186
OSM-S-283,NC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccccc1,2.0,-8.7,-8.7,0.0,1.6028001668954244,5.461967398548716,5.455709197988185
OSM-S-291,Clc1ccccc1-c1nnc2cncc(OCCc3ccccc3)n12,5.0,-7.4,-7.5,0.09999999999999964,9.351620246780767,1.4749812565640112,6.248971700290852
OSM-S-292,Clc1cccc(-c2nnc3cncc(OCCc4ccccc4)n23)c1,2.5,-8.4,-8.5,0.09999999999999964,0.2915373046455632,5.465351729389495,5.565219198440018
OSM-S-294,c1ccc(CCOc2cncc3nnc(-c4ccccc4)n23)cc1,1.5095,-8.2,-8.2,0.0,0.21164031988257834,5.492849305330923,5.561519352006912
OSM-S-295,Fc1cc(F)cc(-c2nnc3cncc(OCCc4ccccc4)n23)c1,5.0,-8.3,-8.3,0.0,0.23402991261802453,5.499739061098639,5.6632830728778245
OSM-S-296,c1ccc(CCOc2cncc3nnc(-c4ccc5c(c4)OCO5)n23)cc1,1.014,-8.0,-8.0,0.0,0.4133326164868335,6.108087091855573,6.205832730201881
OSM-S-297,c1ccc(CCOc2cncc3nnc(-c4ccc5ccccc5c4)n23)cc1,0.415,-8.2,-7.2,-0.9999999999999991,16.292427142036615,18.36301847300345,8.040064274156212
OSM-S-298,Fc1cc(F)cc(-c2nnc3cncc(OCc4ccccn4)n23)c1,10.0,-6.7,-6.9,0.20000000000000018,4.124909245062247,1.5294522502290735,3.6688159899645814
OSM-S-299,c1ccc(COc2cncc3nnc(-c4ccc5c(c4)OCO5)n23)nc1,10.0,-7.9,-8.2,0.29999999999999893,0.3528288972990035,7.034427536567046,6.556631673112853
OSM-S-300,c1ccc(COc2cncc3nnc(-c4ccc5ccccc5c4)n23)nc1,10.0,-7.1,-7.4,0.3000000000000007,4.816551874833589,1.529615964506009,5.429014403417796
OSM-S-301,FC(F)Oc1ccc(-c2nnc3cncc(OCc4ccccn4)n23)cc1,5.0,-8.2,-7.9,-0.29999999999999893,1.4518283492050827,5.971054680878871,6.414412140995348
OSM-S-346,CC(Oc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccc(Cl)c(Cl)c1,0.702,-7.0,-8.1,1.0999999999999996,6.684156955069203,1.5741977134869831,3.852866782587643
OSM-S-347,FC(F)Oc1ccc(-c2nnc3cncc(OCc4ccc(Cl)c(Cl)c4)n23)cc1,0.529,-8.4,-8.4,0.0,1.2558496780240476,5.128658898142027,5.654408965188693
OSM-S-348,FC(F)Oc1ccc(-c2nnc3cncc(OCc4ccc(Cl)cc4)n23)cc1,1.636,-8.5,-8.6,0.09999999999999964,0.2366505863081684,5.148499108323312,5.01763994588511
OSM-S-349,Fc1ccc(-c2nnc3cncc(OCCc4ccccc4)n23)cc1F,0.582,-8.5,-8.5,0.0,0.061575157328260494,5.3840391839998505,5.419311953035396
OSM-S-350,Clc1ccc(-c2nnc3cncc(OCCc4ccccc4)n23)cc1Cl,0.709,-7.9,-7.4,-0.5,10.092677619861913,2.024770161287505,9.043939655048687
OSM-S-351,Clc1ccc(-c2nnc3cncc(OCCc4ccccc4)n23)c(Cl)c1,0.259,-7.4,-6.9,-0.5,8.56317332445253,1.3807542624810396,5.567160750624034
OSM-S-352,Fc1ccc(-c2nnc3cncc(OCCc4ccccc4)n23)cc1,0.366,-8.3,-8.3,0.0,0.27478835492065523,5.429267619388029,5.424361818016223
OSM-LO-13,OCC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccccc1,0.279,-8.7,-8.7,0.0,0.13199120205284443,5.624642228091628,5.622433149980689
OSM-S-353,OCC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccccc1,0.1035,-8.6,-8.7,0.09999999999999964,0.39751275086061627,5.007711777196252,5.254547329139907
OSM-S-359,FC(F)Oc1ccc(-c2nnc3cncc(SCc4ccccc4)n23)cc1,10.0,-8.2,-8.1,-0.09999999999999964,0.16408951938003358,6.542955423582572,6.724873671435013
OSM-S-360,O=S(Cc1ccccc1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,2.5,-8.5,-8.0,-0.5,2.249116509082749,5.936118008648797,3.9571175677727797
OSM-S-361,O=S(=O)(Cc1ccccc1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,10.0,-7.9,-8.0,0.09999999999999964,0.49151440853051664,4.289695038700971,4.482541303801226
OSM-S-363,FC(F)Oc1ccc(-c2nnc3c(SCCc4ccccc4)nccn23)cc1,10.0,-8.5,-8.6,0.09999999999999964,0.814036393535326,2.380412514582093,2.7960063657648653
OSM-S-362,FC(F)Oc1ccc(-c2nnc3cncc(-n4cc(-c5ccccc5)nn4)n23)cc1,10.0,-8.5,-8.0,-0.5,8.77276366564912,2.040635877064161,5.273069977718363
OSM-S-365,O=S(=O)(CCc1ccccc1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,10.0,-7.7,-7.9,0.20000000000000018,1.0115235208997038,4.349015027886729,5.212592788669657
OSM-S-364,O=S(CCc1ccccc1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,10.0,-8.5,-9.0,0.5,0.6368068781035582,5.702259975614851,5.4694471020044
OSM-S-368,FC(F)Oc1ccc(-c2nnc3cncc(OCc4ccccc4)n23)cc1,2.239,-7.0,-8.2,1.1999999999999993,4.5351961777160605,2.202835530317119,6.15846498895282
OSM-S-369,FC(F)Oc1ccc(-c2nnc3cncc(OCCc4ccccc4)n23)cc1,0.3578,-8.5,-8.7,0.1999999999999993,0.2952250957199561,5.650278405534025,5.924773064682036
OSM-S-370,FC(F)Oc1ccc(-c2nnc3cncc(OCCCC45C6C7C8C6C4C8C75)n23)cc1,1.995,-7.5,-7.5,0.0,0.25322296690415314,8.518381315822026,8.043969837039269
OSM-S-371,FC(F)Oc1ccc(-c2nnc3cncc(OCCC45C6C7C8C6C4C8C75)n23)cc1,0.372,-7.5,-8.0,0.5,8.88018597965906,1.2441646675895885,9.041734174881608
OSM-S-372,FC(F)Oc1ccc(-c2nnc3cncc(OCc4cn(Cc5ccccc5)nn4)n23)cc1,10.0,-8.5,-8.6,0.09999999999999964,0.10997479049970746,3.7238240855018887,3.6693269404765165
OSM-S-373,FC(F)Oc1ccc(-c2nnc3cncc(OCc4cn(-c5ccccc5)nn4)n23)cc1,10.0,-9.4,-8.6,-0.8000000000000007,1.248594509838963,4.232783223209381,4.353999938353392
OSM-S-374,FC(F)Oc1ccc(-c2nnc3cncc(OCc4cn(-c5cncc(Cl)n5)nn4)n23)cc1,10.0,-8.7,-8.7,0.0,1.0737198579393663,3.8388495302992633,3.6758658366372803
OSM-S-375,IC12C(C3C1C4C52)C5C34C6=NN=C7C=NC=C(OCCC8=CC(F)=C(F)C=C8)N76,10.0,-8.3,-8.4,0.09999999999999964,0.08666960649302159,5.946583438333843,5.9609071256816595
OSM-S-388,Oc1nnc2c(N3CCCCC3)nccn12,10.0,-5.8,-5.9,0.10000000000000053,0.27846300842090904,3.4321042925588383,4.257741625890294
OSM-S-387,Fc1ccc(CCOc2cncc3nncn23)cc1F,10.0,-7.4,-7.5,0.09999999999999964,0.07028513356322225,7.292169949359643,7.3042542759682645
OSM-S-378,CN(C)C(COc1cncc2nnc(-c3ccc(C#N)cc3)n12)c1ccc(F)c(F)c1,10.0,-7.8,-7.8,0.0,0.07424494932316943,5.24656448050818,5.193857028383085
OSM-S-376,N#Cc1ccc(-c2nnc3cncc(OCC(O)c4ccc(F)c(F)c4)n23)cc1,0.803,-8.4,-8.4,0.0,0.42741061443690564,5.15700141360523,5.435157189483436
OSM-S-382,IC12C3C4C5(C3C1C5C24)C6=NN=C7C=NC=C(C(NC8=CC(C(F)(F)F)=NC=C8)=O)N76,10.0,-8.4,-8.4,0.0,0.0038649062084353566,8.239857019022843,8.242272059309697
OSM-S-383,COc1cccc(CCOc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)c1,0.135,-7.5,-8.7,1.1999999999999993,7.566993729348532,7.534080053675352,5.608781021156913
OSM-S-384,COc1ccc(CCOc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)cc1,0.928,-7.6,-8.1,0.5,7.581522890114712,1.2465092613286386,3.9443749564602064
OSM-S-385,CC(Oc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccc(F)c(F)c1,8.586,-8.7,-8.7,0.0,0.1422677054007688,6.781185433424812,6.6757923621532145
OSM-S-386,CC(Oc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccc(C#N)cc1,4.801,-8.9,-8.9,0.0,0.015558491786374085,5.064857531144565,5.051886262676615
OSM-S-389,CN(C)C(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccc(F)c(F)c1,0.189,-7.4,-8.6,1.1999999999999993,7.681133232492074,1.4691424425115274,5.384314310093261
OSM-E-21,N#Cc1ccc(C=NNc2cccc(C(=O)Nc3ccnc(C(F)(F)F)c3)n2)cc1,50.0,-9.0,-9.0,0.0,6.74364631523629,1.7518882725770715,5.57322960049291
OSM-E-22,N#Cc1ccc(-c2nnc3cccc(C(=O)Nc4ccnc(C(F)(F)F)c4)n23)cc1,50.0,-8.3,-8.5,0.1999999999999993,0.060912946873174584,3.6018498915659265,3.586070491717154
OSM-S-187,N#Cc1ccc(-c2nnc3cncc(OCCc4ccccc4)n23)cc1,0.534,-7.0,-7.8,0.7999999999999998,7.868108796811439,1.2608112177198023,5.055007300320194
OSM-S-208,COC(COc1cncc2nnc(-c3ccc(C#N)cc3)n12)c1ccc(F)c(F)c1,0.207,-7.7,-7.7,0.0,0.12986236303615203,6.043268803925808,6.011421368355467
OSM-W-10,Fc1ccc(CCOc2cncc3nnc(-c4ccc(Cl)cc4)n23)cc1,0.159,-8.3,-8.3,0.0,7.067211668630759,8.734089094419101,5.1168911592465145
OSM-W-3,CS(=O)(=O)c1ccc(-c2nnc3cncc(OCCc4ccc(F)cc4)n23)cc1,2.85,-7.8,-8.3,0.5000000000000009,5.882792021269938,7.5606487519746794,3.719227802396891
OSM-W-4,Fc1ccc(CCOc2cncc(Nc3nnc(-c4ccccc4)s3)n2)cc1,100.0,-8.7,-8.2,-0.5,6.5832894460926195,2.2217430552880977,3.0376082676410374
OSM-W-5,CS(=O)(=O)c1ccc(-c2nnc3cncc(OCCc4ccc(F)c(F)c4)n23)cc1,0.698,-7.5,-8.8,1.3000000000000007,5.223364780803015,1.1796622055251547,3.231952039858629
OSM-W-6,N#Cc1ccc(-c2nnc3cncc(NC(=O)Cc4ccc(F)c(F)c4)n23)cc1,2.931,-8.6,-8.1,-0.5,6.737941352272715,6.427907338336866,8.08152920256011
OSM-W-7,N#Cc1ccc(-c2nnc3cncc(NC(=O)CCc4ccc(F)c(F)c4)n23)cc1,10.0,-8.3,-8.3,0.0,0.08005421550021487,5.935716176607221,5.974599117122573
OSM-W-8,N#Cc1ccc(-c2nnc3cncc(OCCc4ccc(F)cc4)n23)cc1,0.934,-7.6,-8.4,0.8000000000000007,7.368037690417131,1.3302725390223489,3.3037428471223813
OSM-W-9,N#Cc1ccc(-c2nnc3cncc(OCCc4ccc(F)c(F)c4)n23)cc1,0.294,-7.7,-8.2,0.4999999999999991,8.018129292867686,1.4679461852198807,5.015254779029847
